Dock,SMILES_LIGANDS,SMILES_CD
1,O=C(/C=C/c1ccc([N+](=O)[O-])cc1)Nc1ccc(N2CCN(CC(O)(Cn3cncn3)c3ccc(F)cc3F)CC2)c(C(F)(F)F)c1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,O=C(Nc1nnc(CCCCc2nnc(NC(=O)C3(c4cccs4)CCOCC3)s2)s1)C1(c2cccs2)CCOCC1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,O=C1C=C(Nc2ccccc2C(=O)CC(=O)C(=O)Nc2ccc(Cl)c(Cl)c2)c2ccccc2C1=O,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,CN(C)CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(C(F)(F)F)cc2)c1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,CC(C)(C)NCCCCCc1c[nH]cn1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,CC(C)C(=O)N1CCC(C)(c2cc[nH]n2)CC1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,Clc1ncccc1OC[C@@H]1CC[C@H]2C[C@H]2N1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,c1ccc(N2CCc3ccccc3C2)nc1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,O=C(O)CCCSCCN1C(=O)CC[C@@H]1/C=C/[C@@H](O)Cc1cccc(-c2nc3ccccc3o2)c1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,NC(=O)c1cccc2c(NCc3ccc(F)c(NC(=O)c4ccc(OC(F)(F)F)cc4)c3)ncnc12,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CC[C@H](OCCOC(=O)CCCCC1SCC3NC(=O)NC31)C2(C)C,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,COc1ccc(F)c(-c2nc(C(=O)Nc3cnccc3[C@H]3C[C@@H](N)[C@H](O)[C@@H](C)C3)ccc2F)c1F,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,O=C(O)CNC(=O)c1c(F)cccc1F,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,Cn1cccc1/C=N/NC(=O)C(O)c1ccccc1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,Nc1c(Cl)ncnc1N1CCOCC1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,COc1ccccc1NC(=O)CC1SCCNC1=O,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,O=C(Nc1ccc(C(F)(F)F)cc1)c1ccc(S(=O)(=O)NC2CCCN(CC3CCCCC3)C2)cc1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3F)ncnc2cc1OCC1CCN(C)CC1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,COc1ccccc1S(=O)(=O)NC1Cc2ccc(-c3cc4ccccc4n3C(=O)OC(C)(C)C)cc2C1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
0,C[C@@H](NC(=O)COc1ccc2[nH]c(=O)c(-c3nccs3)c(CCc3ccccc3)c2c1)c1ccccc1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,COc1ccc2c(c1)c1c(n2C)CCCC1CNC(C)=O,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,COc1ccc(C(C)NC(=O)c2ccccc2)cc1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,CC1CCCN(c2nc3ccsc3c(=O)s2)C1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,COc1ccccc1/C=C/C=C/C(=O)N1CCCCC1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,CCC(=O)N1CCC(C2CCN(C(C)=O)CC2)C1,[O-][C-2][c-]1o[c-]2o[c-]3[c-]([C-2]O[C@@H](O)[C-2][C-2]C([O-])O)o[c-](o[c-]4[c-]([C-2][O-])o[c-](o[c-]5[c-]([C-2]O[C@@H](O)[C-2][C-2][C@@H]([O-])O)o[c-](o[c-]6[c-]([C-2][O-])o[c-](o[c-]7[c-]([C-2][O-])o[c-](o[c-]8[c-]([C-2]O[C@H](O)[C-2][C-2][C@H]([O-])O)o[c-](o[c-]1[c-]([O-])[c-]2[O-])[c-]([O-])[c-]8[O-])[c-]([O-])[c-]7[O-])[c-](O[C@H](O)[C-2][C-2]C([O-])O)[c-]6[O-])[c-]([O-])[c-]5[O-])[c-]([O-])[c-]4[O-])[c-]([O-])[c-]3[O-]
1,Oc1ccc(CCN=C=S)cc1O,[C-3]O[C-2][C-]1O[C-]2O[C-]3[C-]([C-2]O[C-3])O[C-](O[C-]4[C-]([C-2]O[C-3])O[C-](O[C-]5[C-]([C-2]O[C-3])O[C-](O[C-]6[C-]([C-2]O[C-3])O[C-](O[C-]7[C-]([C-2]O[C-3])O[C-](O[C-]1[C-](O[C-3])[C-]2O[C-3])[C-](O[C-3])[C-]7O[C-3])[C-](O[C-3])[C-]6O[C-3])[C-](O[C-3])[C-]5O[C-3])[C-](O[C-3])[C-]4O[C-3])[C-](O[C-3])[C-]3O[C-3]
1,C[n+]1ccc(CCN2C(=O)CCC2=O)cc1,[C-3]O[C-2][C-]1O[C-]2O[C-]3[C-]([C-2]O[C-3])O[C-](O[C-]4[C-]([C-2]O[C-3])O[C-](O[C-]5[C-]([C-2]O[C-3])O[C-](O[C-]6[C-]([C-2]O[C-3])O[C-](O[C-]7[C-]([C-2]O[C-3])O[C-](O[C-]1[C-](O[C-3])[C-]2O[C-3])[C-](O[C-3])[C-]7O[C-3])[C-](O[C-3])[C-]6O[C-3])[C-](O[C-3])[C-]5O[C-3])[C-](O[C-3])[C-]4O[C-3])[C-](O[C-3])[C-]3O[C-3]
1,C/C(=N/NC(=S)N1CCCC1)c1ccccn1,[C-3]O[C-2][C-]1O[C-]2O[C-]3[C-]([C-2]O[C-3])O[C-](O[C-]4[C-]([C-2]O[C-3])O[C-](O[C-]5[C-]([C-2]O[C-3])O[C-](O[C-]6[C-]([C-2]O[C-3])O[C-](O[C-]7[C-]([C-2]O[C-3])O[C-](O[C-]1[C-](O[C-3])[C-]2O[C-3])[C-](O[C-3])[C-]7O[C-3])[C-](O[C-3])[C-]6O[C-3])[C-](O[C-3])[C-]5O[C-3])[C-](O[C-3])[C-]4O[C-3])[C-](O[C-3])[C-]3O[C-3]
1,CN1CCN=C1Cc1ccccc1,[C-3]O[C-2][C-]1O[C-]2O[C-]3[C-]([C-2]O[C-3])O[C-](O[C-]4[C-]([C-2]O[C-3])O[C-](O[C-]5[C-]([C-2]O[C-3])O[C-](O[C-]6[C-]([C-2]O[C-3])O[C-](O[C-]7[C-]([C-2]O[C-3])O[C-](O[C-]1[C-](O[C-3])[C-]2O[C-3])[C-](O[C-3])[C-]7O[C-3])[C-](O[C-3])[C-]6O[C-3])[C-](O[C-3])[C-]5O[C-3])[C-](O[C-3])[C-]4O[C-3])[C-](O[C-3])[C-]3O[C-3]
1,CCCSc1nnc(C(C)C)n1N,[C-3]O[C-2][C-]1O[C-]2O[C-]3[C-]([C-2]O[C-3])O[C-](O[C-]4[C-]([C-2]O[C-3])O[C-](O[C-]5[C-]([C-2]O[C-3])O[C-](O[C-]6[C-]([C-2]O[C-3])O[C-](O[C-]7[C-]([C-2]O[C-3])O[C-](O[C-]1[C-](O[C-3])[C-]2O[C-3])[C-](O[C-3])[C-]7O[C-3])[C-](O[C-3])[C-]6O[C-3])[C-](O[C-3])[C-]5O[C-3])[C-](O[C-3])[C-]4O[C-3])[C-](O[C-3])[C-]3O[C-3]
1,CCN(CC)C(=O)C[n+]1cccc(C(N)=O)c1,[C-3]O[C-2][C-]1O[C-]2O[C-]3[C-]([C-2]O[C-3])O[C-](O[C-]4[C-]([C-2]O[C-3])O[C-](O[C-]5[C-]([C-2]O[C-3])O[C-](O[C-]6[C-]([C-2]O[C-3])O[C-](O[C-]7[C-]([C-2]O[C-3])O[C-](O[C-]1[C-](O[C-3])[C-]2O[C-3])[C-](O[C-3])[C-]7O[C-3])[C-](O[C-3])[C-]6O[C-3])[C-](O[C-3])[C-]5O[C-3])[C-](O[C-3])[C-]4O[C-3])[C-](O[C-3])[C-]3O[C-3]
1,O=C(O)CNC(=O)c1ccccc1,[C-3]O[C-2][C-]1O[C-]2O[C-]3[C-]([C-2]O[C-3])O[C-](O[C-]4[C-]([C-2]O[C-3])O[C-](O[C-]5[C-]([C-2]O[C-3])O[C-](O[C-]6[C-]([C-2]O[C-3])O[C-](O[C-]7[C-]([C-2]O[C-3])O[C-](O[C-]1[C-](O[C-3])[C-]2O[C-3])[C-](O[C-3])[C-]7O[C-3])[C-](O[C-3])[C-]6O[C-3])[C-](O[C-3])[C-]5O[C-3])[C-](O[C-3])[C-]4O[C-3])[C-](O[C-3])[C-]3O[C-3]
1,C[C@]12OO[C@](C)(OO1)C2CCC#N,[C-3]O[C-2][C-]1O[C-]2O[C-]3[C-]([C-2]O[C-3])O[C-](O[C-]4[C-]([C-2]O[C-3])O[C-](O[C-]5[C-]([C-2]O[C-3])O[C-](O[C-]6[C-]([C-2]O[C-3])O[C-](O[C-]7[C-]([C-2]O[C-3])O[C-](O[C-]1[C-](O[C-3])[C-]2O[C-3])[C-](O[C-3])[C-]7O[C-3])[C-](O[C-3])[C-]6O[C-3])[C-](O[C-3])[C-]5O[C-3])[C-](O[C-3])[C-]4O[C-3])[C-](O[C-3])[C-]3O[C-3]
1,CN(C)c1ccccc1S(=O)(=O)[N-][N+](=O)[O-],[C-3]O[C-2][C-]1O[C-]2O[C-]3[C-]([C-2]O[C-3])O[C-](O[C-]4[C-]([C-2]O[C-3])O[C-](O[C-]5[C-]([C-2]O[C-3])O[C-](O[C-]6[C-]([C-2]O[C-3])O[C-](O[C-]7[C-]([C-2]O[C-3])O[C-](O[C-]1[C-](O[C-3])[C-]2O[C-3])[C-](O[C-3])[C-]7O[C-3])[C-](O[C-3])[C-]6O[C-3])[C-](O[C-3])[C-]5O[C-3])[C-](O[C-3])[C-]4O[C-3])[C-](O[C-3])[C-]3O[C-3]
1,CN(C)c1cccc(S(=O)(=O)[N-][N+](=O)[O-])c1,[C-3]O[C-2][C-]1O[C-]2O[C-]3[C-]([C-2]O[C-3])O[C-](O[C-]4[C-]([C-2]O[C-3])O[C-](O[C-]5[C-]([C-2]O[C-3])O[C-](O[C-]6[C-]([C-2]O[C-3])O[C-](O[C-]7[C-]([C-2]O[C-3])O[C-](O[C-]1[C-](O[C-3])[C-]2O[C-3])[C-](O[C-3])[C-]7O[C-3])[C-](O[C-3])[C-]6O[C-3])[C-](O[C-3])[C-]5O[C-3])[C-](O[C-3])[C-]4O[C-3])[C-](O[C-3])[C-]3O[C-3]
